id_municipio;nome;quantidade_nascimentos_ate_2010
1100049;Rosineia;17
1100049;Rosineide;20
1100049;Rosivaldo;10
1100049;Ruan;46
1100049;Rubens;49
1100049;Rubia;12
1100049;Rui;16
1100049;Rute;39
1100049;Ruti;11
1100049;Sabrina;87
1100049;Salete;26
1100049;Samara;42
1100049;Samira;11
1100049;Samuel;105
1100049;Sandra;197
1100049;Sandro;33
1100049;Santa;12
1100049;Sara;112
1100049;Saulo;20
1100049;Sebastiana;53
1100049;Sebastiao;215
1100049;Selma;36
1100049;Sergio;132
1100049;Severina;10
1100049;Severino;24
1100049;Sheila;26
1100049;Sidinei;42
1100049;Sidnei;63
1100049;Sidney;14
1100049;Silas;15
1100049;Silmara;19
1100049;Silva;10
1100049;Silvana;143
1100049;Silvani;18
1100049;Silvania;16
1100049;Silvano;22
1100049;Silvia;43
1100049;Silvio;55
1100049;Simone;189
1100049;Sirlei;74
1100049;Sirlene;51
1100049;Sofia;26
1100049;Solange;126
1100049;Sonia;127
1100049;Stefani;13
1100049;Stefany;10
1100049;Suelen;23
1100049;Sueli;162
1100049;Suellen;10
1100049;Susana;15
1100049;Suzana;26
1100049;Taina;47
1100049;Tainara;60
1100049;Tais;73
1100049;Taisa;21
1100049;Talia;15
1100049;Talis;11
1100049;Talison;14
1100049;Talita;57
1100049;Tamires;30
1100049;Tamiris;10
1100049;Tania;59
1100049;Tarcisio;10
1100049;Tatiana;38
1100049;Tatiane;81
1100049;Tatiele;10
1100049;Tauana;16
1100049;Tauane;15
1100049;Taynara;11
1100049;Telma;26
1100049;Teresa;35
1100049;Teresinha;30
1100049;Tereza;70
1100049;Terezinha;117
1100049;Thais;56
1100049;Thalia;18
1100049;Thayna;11
1100049;Thiago;136
1100049;Tiago;252
1100049;Udson;10
1100049;Ueliton;13
1100049;Ueslei;11
1100049;Vagner;111
1100049;Valdeci;60
1100049;Valdecir;82
1100049;Valdeir;61
1100049;Valdemar;46
1100049;Valdemir;44
1100049;Valdemiro;17
1100049;Valdenice;11
1100049;Valdenir;13
1100049;Valdete;26
1100049;Valdinei;64
1100049;Valdineia;25
1100049;Valdir;128
1100049;Valdirene;61
1100049;Valdivino;32
1100049;Valdomiro;32
1100049;Valeria;57
1100049;Valmir;71
1100049;Valquiria;43
1100049;Valtair;16
1100049;Valteir;13
1100049;Valter;67
1100049;Vanda;30
1100049;Vander;18
1100049;Vanderlei;113
1100049;Vanderleia;36
1100049;Vanderli;10
1100049;Vanderson;28
1100049;Vanesa;11
1100049;Vanessa;176
1100049;Vania;49
1100049;Vanilda;38
1100049;Vanildo;16
1100049;Vanusa;38
1100049;Vanuza;31
1100049;Vera;133
1100049;Veronica;58
1100049;Vicente;31
1100049;Victor;94
1100049;Victoria;15
1100049;Vilma;70
1100049;Vilmar;31
1100049;Vilson;31
1100049;Vinicio;11
1100049;Vinicios;68
1100049;Vinicius;110
1100049;Virginia;13
1100049;Vitor;188
1100049;Vitoria;117
1100049;Viviane;85
1100049;Wagner;37
1100049;Walisson;15
1100049;Walter;12
1100049;Wanderson;34
1100049;Welinton;24
1100049;Weliton;59
1100049;Wellington;18
1100049;Welliton;20
1100049;Welton;15
1100049;Wender;14
1100049;Weslei;76
1100049;Wesley;81
1100049;Weverton;19
1100049;Wilian;43
1100049;Willan;12
1100049;William;16
1100049;Willian;72
1100049;Wilson;84
1100049;Yago;10
1100049;Yasmim;34
1100049;Yasmin;27
1100049;Yuri;17
1100049;Ze;10
1100049;Zelia;19
1100049;Zenaide;17
1100049;Zenilda;36
1100049;Zilda;45
1100049;Zilma;14
1100049;Zumira;15
1100056;Adao;29
1100056;Ademar;11
1100056;Ademir;17
1100056;Adilson;14
1100056;Adriana;40
1100056;Adriano;31
1100056;Ailton;17
1100056;Alan;15
1100056;Alessandra;20
1100056;Alessandro;15
1100056;Alex;19
1100056;Alexandre;24
1100056;Alexandro;10
1100056;Alice;12
1100056;Aline;47
1100056;Alison;10
1100056;Amanda;39
1100056;Ana;221
1100056;Anderson;54
1100056;Andre;45
1100056;Andreia;37
1100056;Andressa;18
1100056;Angela;18
1100056;Angelica;17
1100056;Angelo;12
1100056;Antonia;24
1100056;Antonio;178
1100056;Aparecida;40
1100056;Aparecido;27
1100056;Artur;11
1100056;Beatriz;14
1100056;Benedito;14
1100056;Bianca;11
1100056;Bruna;44
1100056;Bruno;48
1100056;Camila;36
1100056;Carla;24
1100056;Carlos;123
1100056;Carolina;13
1100056;Caroline;13
1100056;Celia;16
1100056;Celso;13
1100056;Cicero;18
1100056;Clarice;14
1100056;Claudete;11
1100056;Claudia;27
1100056;Claudinei;30
1100056;Claudineia;17
1100056;Claudio;23
1100056;Cleiton;21
1100056;Cleonice;14
1100056;Cleusa;10
1100056;Cleuza;11
1100056;Cristiane;34
1100056;Cristiano;13
1100056;Cristina;12
1100056;Daiane;36
1100056;Daniel;50
1100056;Daniela;12
1100056;Daniele;15
1100056;Danieli;10
1100056;Darci;12
1100056;Davi;10
1100056;David;11
1100056;Debora;32
1100056;Denise;11
1100056;Diego;51
1100056;Diogo;12
1100056;Dione;12
1100056;Divina;18
1100056;Divino;11
1100056;Douglas;22
1100056;Eder;10
1100056;Edilson;13
1100056;Edmar;11
1100056;Edna;30
1100056;Edson;47
1100056;Eduarda;17
1100056;Eduardo;62
1100056;Elaine;31
1100056;Eliane;56
1100056;Elias;47
1100056;Eliene;13
1100056;Eliete;12
1100056;Elisangela;13
1100056;Elizabete;11
1100056;Elizangela;13
1100056;Elizete;12
1100056;Elizeu;11
1100056;Elza;22
1100056;Emerson;16
1100056;Emilly;10
1100056;Erica;18
1100056;Ester;10
1100056;Eva;20
1100056;Evandro;13
1100056;Everton;14
1100056;Fabiana;16
1100056;Fabio;56
1100056;Felipe;37
1100056;Fernanda;37
1100056;Fernando;43
1100056;Flavia;13
1100056;Flavio;28
1100056;Franciele;18
1100056;Francieli;13
1100056;Francisca;27
1100056;Francisco;65
1100056;Gabriel;67
1100056;Gabriela;15
1100056;Gabriele;11
1100056;Gean;11
1100056;Geni;16
1100056;Geovana;12
1100056;Geovane;13
1100056;Geralda;19
1100056;Geraldo;45
1100056;Gilberto;18
1100056;Gilmar;25
1100056;Gilson;14
1100056;Gisele;10
1100056;Gislaine;10
1100056;Guilherme;26
1100056;Gustavo;41
1100056;Helena;14
1100056;Henrique;19
1100056;Igor;19
1100056;Ines;15
1100056;Iracema;11
1100056;Irene;11
1100056;Isabel;20
1100056;Isaias;20
1100056;Ismael;10
1100056;Israel;10
1100056;Ivo;12
1100056;Ivone;15
1100056;Ivonete;18
1100056;Jaime;10
1100056;Jair;31
1100056;Janete;16
1100056;Jaqueline;45
1100056;Jean;18
1100056;Jeferson;25
1100056;Jesica;12
1100056;Jessica;35
1100056;Joana;20
1100056;Joao;256
1100056;Joaquim;38
1100056;Joaquin;10
1100056;Joel;15
1100056;Joice;11
1100056;Jonas;10
1100056;Jorge;30
1100056;Jose;449
1100056;Josefa;12
1100056;Josiane;30
1100056;Josimar;15
1100056;Josue;11
1100056;Julia;31
1100056;Juliana;35
1100056;Juliano;13
1100056;Julio;20
1100056;Junior;24
1100056;Juraci;11
1100056;Jurandir;11
1100056;Kamila;10
1100056;Keila;22
1100056;Kelly;10
1100056;Larissa;17
1100056;Laudiceia;11
1100056;Laura;13
1100056;Leandro;52
1100056;Leidiane;16
1100056;Leila;11
1100056;Leonardo;22
1100056;Leticia;32
1100056;Lorraine;10
1100056;Luan;14
1100056;Luana;29
1100056;Lucas;117
1100056;Lucia;34
1100056;Luciana;33
1100056;Luciano;17
1100056;Luciene;17
1100056;Lucilene;15
1100056;Lucimar;20
1100056;Lucineia;18
1100056;Luis;31
1100056;Luiz;100
1100056;Luiza;11
1100056;Lurdes;13
1100056;Luzia;44
1100056;Maicon;11
1100056;Manoel;38
1100056;Marcelo;47
1100056;Marcia;32
1100056;Marcio;40
1100056;Marcos;107
1100056;Margarida;19
1100056;Maria;761
1100056;Mariana;31
1100056;Marilene;20
1100056;Marilza;10
1100056;Marina;17
1100056;Marinalva;14
1100056;Mario;19
1100056;Marlene;32
1100056;Marli;49
1100056;Marta;29
1100056;Mateus;77
1100056;Matheus;20
1100056;Mauricio;14
1100056;Maycon;12
1100056;Miguel;17
1100056;Milton;20
1100056;Mirian;15
1100056;Moacir;11
1100056;Moises;11
1100056;Monica;11
1100056;Nadir;11
1100056;Nair;24
1100056;Neide;17
1100056;Nelson;27
1100056;Neusa;14
1100056;Neuza;25
1100056;Nicolas;10
1100056;Nilson;13
1100056;Nilton;17
1100056;Odete;11
1100056;Osmar;18
1100056;Osvaldo;19
1100056;Pablo;20
1100056;Pamela;13
1100056;Patricia;45
1100056;Paula;11
1100056;Paulo;109
1100056;Pedro;85
1100056;Poliana;14
1100056;Priscila;19
1100056;Rafael;58
1100056;Raiane;10
1100056;Raimunda;10
1100056;Raimundo;17
1100056;Raquel;29
1100056;Regiane;16
1100056;Regina;14
1100056;Reginaldo;15
1100056;Reinaldo;16
1100056;Renan;16
1100056;Renata;21
1100056;Renato;27
1100056;Ricardo;26
1100056;Rita;15
1100056;Roberto;23
1100056;Robson;23
1100056;Rodrigo;56
1100056;Rogerio;13
1100056;Romildo;10
1100056;Ronaldo;28
1100056;Rosa;20
1100056;Rosalina;11
1100056;Rosana;19
1100056;Rosangela;31
1100056;Roseli;30
1100056;Rosiane;14
1100056;Rosilene;20
1100056;Rosimeire;13
1100056;Sabrina;15
1100056;Salete;10
1100056;Samuel;18
1100056;Sandra;28
1100056;Sebastiana;18
1100056;Sebastiao;49
1100056;Selma;14
1100056;Sergio;26
1100056;Sidinei;12
1100056;Sidnei;11
1100056;Silvana;26
1100056;Silvia;16
1100056;Silvio;13
1100056;Simone;30
1100056;Sirlei;15
1100056;Sirlene;16
1100056;Solange;25
1100056;Sonia;27
1100056;Sueli;35
1100056;Tainara;13
1100056;Talita;13
1100056;Tatiane;24
1100056;Tereza;19
1100056;Terezinha;26
1100056;Thais;10
1100056;Thiago;13
1100056;Tiago;54
1100056;Vagner;23
1100056;Valdeci;17
1100056;Valdecir;23
1100056;Valdeir;16
1100056;Valdemar;11
1100056;Valdinei;18
1100056;Valdir;34
1100056;Valdirene;10
1100056;Valeria;10
1100056;Valmir;16
1100056;Valter;15
1100056;Vanderlei;23
1100056;Vanesa;11
1100056;Vanessa;35
1100056;Vera;29
1100056;Veronica;13
1100056;Vicente;21
1100056;Victor;17
1100056;Vilma;23
1100056;Vilmar;15
1100056;Vilson;10
1100056;Vinicios;18
